person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24,21313,MORTGAGE,,VENTURE,A,3437,6.42,0,0.16,N,2
23,11299,RENT,4.0,HOMEIMPROVEMENT,B,4668,13.41,0,0.41,N,4
36,27327,MORTGAGE,22.0,EDUCATION,B,8368,,0,0.31,N,5
27,19976,RENT,19.0,PERSONAL,C,2579,12.83,0,0.13,N,6
35,20280,MORTGAGE,9.0,MEDICAL,A,3462,,0,0.17,N,10
24,28607,OWN,7.0,PERSONAL,C,4344,13.96,1,0.15,Y,2
29,32211,MORTGAGE,5.0,PERSONAL,B,8398,11.76,0,0.26,N,9
27,22460,RENT,1.0,PERSONAL,B,5574,9.85,0,0.25,N,11
20,21303,RENT,12.0,EDUCATION,C,6387,13.71,0,0.3,N,2
36,68524,RENT,22.0,VENTURE,C,9113,11.1,0,0.13,N,2
26,42629,MORTGAGE,4.0,EDUCATION,C,6988,,0,0.16,N,4
32,34837,RENT,2.0,DEBTCONSOLIDATION,B,3222,9.72,0,0.09,N,10
23,23674,MORTGAGE,0.0,HOMEIMPROVEMENT,D,16273,17.95,1,0.69,Y,10
26,12668,RENT,1.0,DEBTCONSOLIDATION,C,1298,14.52,1,0.1,Y,2
22,40948,OWN,7.0,VENTURE,B,9217,11.69,0,0.23,N,6
35,23845,RENT,5.0,PERSONAL,B,6687,10.61,0,0.28,N,8
29,16035,RENT,6.0,PERSONAL,A,11742,9.47,0,0.73,Y,9
29,19269,OWN,5.0,EDUCATION,D,4174,16.02,1,0.22,N,8
35,12946,RENT,1.0,VENTURE,B,3472,,0,0.27,Y,11
34,39400,RENT,6.0,VENTURE,C,2272,14.38,0,0.06,N,9
32,32069,MORTGAGE,6.0,EDUCATION,E,2334,20.19,1,0.07,N,5
20,24340,RENT,1.0,VENTURE,C,4372,13.65,1,0.18,N,6
23,21514,OWN,4.0,EDUCATION,A,2725,7.17,0,0.13,N,6
21,15148,MORTGAGE,7.0,VENTURE,F,2986,23.01,1,0.2,N,8
32,8000,RENT,4.0,EDUCATION,C,2339,16.61,0,0.29,N,2
28,10126,RENT,8.0,EDUCATION,A,10134,5.42,0,0.83,N,3
20,14640,RENT,,MEDICAL,B,2963,,0,0.2,N,7
26,13478,RENT,4.0,DEBTCONSOLIDATION,B,6510,9.58,0,0.48,N,9
20,25826,RENT,15.0,VENTURE,B,4499,10.14,0,0.17,N,9
27,34417,OWN,6.0,EDUCATION,B,6266,11.03,0,0.18,N,2
20,20524,RENT,9.0,MEDICAL,D,4090,19.26,1,0.2,N,10
30,47805,MORTGAGE,8.0,EDUCATION,A,8454,7.72,0,0.18,N,6
29,14319,MORTGAGE,8.0,PERSONAL,C,7551,,0,0.53,Y,2
39,20444,RENT,1.0,VENTURE,C,11459,13.56,0,0.56,N,3
32,21417,OWN,1.0,EDUCATION,G,3094,23.22,1,0.14,Y,2
25,40163,RENT,0.0,MEDICAL,B,2716,10.12,0,0.07,N,7
32,23347,RENT,3.0,PERSONAL,A,3743,7.2,0,0.16,N,4
20,23705,OTHER,1.0,HOMEIMPROVEMENT,E,5321,20.61,0,0.22,N,3
21,8864,RENT,2.0,PERSONAL,F,7107,22.67,1,0.8,N,14
29,13427,RENT,6.0,EDUCATION,D,3169,15.63,0,0.24,N,8
20,40246,MORTGAGE,3.0,EDUCATION,B,5652,11.38,0,0.14,N,9
27,8000,MORTGAGE,3.0,HOMEIMPROVEMENT,F,4324,23.22,1,0.54,N,4
21,46103,OWN,1.0,DEBTCONSOLIDATION,C,4079,13.3,1,0.09,N,6
28,28993,MORTGAGE,8.0,PERSONAL,A,4884,6.2,0,0.17,N,5
21,14601,MORTGAGE,5.0,PERSONAL,D,14054,18.11,1,0.83,Y,9
30,13937,MORTGAGE,1.0,VENTURE,B,8547,,1,0.61,N,9
27,62490,RENT,8.0,EDUCATION,A,10242,5.72,0,0.16,N,6
36,47871,MORTGAGE,7.0,PERSONAL,D,6334,15.23,0,0.13,N,2
27,20625,OWN,1.0,EDUCATION,D,16861,18.19,1,0.82,N,11
23,23718,RENT,2.0,EDUCATION,D,9162,18.23,0,0.39,N,6
26,15438,RENT,7.0,MEDICAL,A,1811,5.54,0,0.12,Y,2
20,23721,RENT,2.0,MEDICAL,B,8178,10.55,0,0.34,N,15
30,15204,RENT,1.0,EDUCATION,D,6228,15.26,0,0.41,N,7
31,21095,RENT,3.0,EDUCATION,D,7597,16.45,1,0.36,N,6
42,59616,RENT,2.0,EDUCATION,E,1719,19.57,0,0.03,N,2
23,20898,MORTGAGE,2.0,HOMEIMPROVEMENT,B,1764,12.43,0,0.08,Y,9
26,12376,RENT,1.0,MEDICAL,B,4598,12.84,1,0.37,N,2
24,10388,RENT,6.0,HOMEIMPROVEMENT,B,1437,10.86,0,0.14,N,13
28,23621,MORTGAGE,12.0,DEBTCONSOLIDATION,B,8041,13.25,1,0.34,Y,2
29,14494,RENT,2.0,MEDICAL,C,5450,15.44,1,0.38,N,9
27,25226,MORTGAGE,4.0,DEBTCONSOLIDATION,B,19214,9.02,0,0.76,N,11
34,9038,OWN,1.0,PERSONAL,C,6388,15.7,1,0.71,N,6
23,32197,MORTGAGE,2.0,EDUCATION,C,7988,15.21,0,0.25,N,6
33,12294,RENT,12.0,VENTURE,A,7370,9.88,0,0.6,N,7
30,22594,RENT,,EDUCATION,E,5192,20.4,0,0.23,N,2
27,18286,MORTGAGE,2.0,MEDICAL,A,5336,9.66,0,0.29,N,3
25,56676,RENT,1.0,DEBTCONSOLIDATION,A,4724,,0,0.08,N,6
42,24205,RENT,1.0,DEBTCONSOLIDATION,A,924,6.34,0,0.04,N,9
22,64216,RENT,7.0,MEDICAL,B,10781,8.03,0,0.17,N,9
29,29983,MORTGAGE,12.0,HOMEIMPROVEMENT,E,10856,19.54,1,0.36,Y,2
23,48241,OWN,5.0,MEDICAL,D,8997,17.25,0,0.19,N,8
38,19636,MORTGAGE,1.0,EDUCATION,B,5229,10.96,0,0.27,N,8
33,26636,MORTGAGE,1.0,EDUCATION,B,4471,12.4,0,0.17,N,2
23,43055,RENT,1.0,VENTURE,A,2221,10.72,0,0.05,N,2
30,36233,MORTGAGE,5.0,EDUCATION,B,2045,10.46,0,0.06,N,9
29,29497,MORTGAGE,0.0,HOMEIMPROVEMENT,B,3242,12.91,0,0.11,N,5
24,18391,RENT,16.0,PERSONAL,A,5666,,0,0.31,N,10
32,20184,RENT,1.0,VENTURE,D,6383,17.56,0,0.32,N,13
30,41180,RENT,0.0,MEDICAL,C,3427,15.28,0,0.08,N,10
28,46177,MORTGAGE,1.0,PERSONAL,E,1973,19.49,0,0.04,N,3
27,15897,RENT,9.0,HOMEIMPROVEMENT,B,3082,12.59,0,0.19,N,4
30,14631,RENT,1.0,MEDICAL,B,4521,8.84,1,0.31,N,5
29,13396,MORTGAGE,10.0,HOMEIMPROVEMENT,C,1647,14.24,0,0.12,N,8
28,34763,MORTGAGE,6.0,PERSONAL,E,5586,19.54,0,0.16,N,10
23,13210,RENT,1.0,PERSONAL,A,15191,10.73,0,0.83,N,2
37,34533,MORTGAGE,3.0,DEBTCONSOLIDATION,A,2800,5.42,0,0.08,Y,6
21,29736,MORTGAGE,8.0,MEDICAL,C,21665,,1,0.73,Y,9
30,16320,RENT,2.0,EDUCATION,B,3001,12.9,0,0.18,N,10
25,52058,OWN,1.0,MEDICAL,C,4204,13.16,0,0.08,N,10
38,9855,MORTGAGE,2.0,EDUCATION,E,6893,20.06,0,0.7,N,2
22,54871,OWN,14.0,DEBTCONSOLIDATION,E,4758,19.24,0,0.09,N,2
23,26249,OTHER,5.0,PERSONAL,B,1500,10.35,0,0.06,N,7
21,8000,OWN,6.0,MEDICAL,C,5855,16.53,0,0.73,N,12
29,52866,MORTGAGE,9.0,EDUCATION,B,5189,8.17,0,0.1,Y,6
20,37598,MORTGAGE,6.0,PERSONAL,C,4088,14.42,0,0.11,N,5
24,17404,RENT,0.0,VENTURE,D,5167,13.87,0,0.3,N,2
20,12957,RENT,7.0,PERSONAL,B,6698,12.43,0,0.52,N,3
29,9292,MORTGAGE,1.0,EDUCATION,A,2641,6.43,0,0.28,N,2
24,83157,MORTGAGE,6.0,MEDICAL,C,7151,11.42,0,0.09,N,4
20,13255,RENT,0.0,EDUCATION,B,3208,10.78,0,0.24,N,3
34,10993,RENT,5.0,DEBTCONSOLIDATION,B,14396,9.19,1,0.83,N,8
20,25523,RENT,2.0,VENTURE,A,10179,8.49,0,0.4,N,10
32,8947,RENT,2.0,PERSONAL,F,2446,23.22,1,0.27,Y,4
23,12837,RENT,1.0,PERSONAL,D,11625,15.29,0,0.83,N,3
37,38071,OWN,1.0,MEDICAL,C,6536,14.82,0,0.17,N,3
32,28433,RENT,6.0,EDUCATION,B,7123,,0,0.25,N,12
21,17809,MORTGAGE,1.0,PERSONAL,A,4328,6.57,0,0.24,N,2
22,22249,MORTGAGE,6.0,DEBTCONSOLIDATION,F,3866,23.22,1,0.17,N,6
31,17268,OTHER,4.0,VENTURE,A,4067,6.44,0,0.24,Y,2
26,21288,MORTGAGE,1.0,EDUCATION,C,2522,16.21,0,0.12,N,2
26,14486,RENT,1.0,PERSONAL,B,1326,13.66,0,0.09,N,4
35,16008,OWN,8.0,HOMEIMPROVEMENT,B,3144,10.54,1,0.2,N,6
23,15742,OWN,6.0,MEDICAL,B,3134,,0,0.2,N,2
28,14776,RENT,3.0,EDUCATION,C,2291,13.31,1,0.16,N,2
33,39110,MORTGAGE,2.0,MEDICAL,C,7386,14.04,0,0.19,N,2
32,33643,MORTGAGE,3.0,DEBTCONSOLIDATION,C,5830,15.01,0,0.17,N,4
26,13189,MORTGAGE,3.0,PERSONAL,A,3246,6.9,0,0.25,N,5
25,11419,RENT,14.0,HOMEIMPROVEMENT,E,3951,20.61,1,0.35,N,11
20,20201,RENT,4.0,HOMEIMPROVEMENT,C,5745,12.98,0,0.28,N,9
21,72071,MORTGAGE,1.0,MEDICAL,D,2954,15.68,1,0.04,N,5
29,12515,RENT,4.0,DEBTCONSOLIDATION,B,822,10.47,0,0.07,N,2
26,20157,RENT,16.0,EDUCATION,C,11355,14.24,0,0.56,N,2
28,23127,MORTGAGE,3.0,VENTURE,C,4535,15.96,1,0.2,Y,7
33,20748,MORTGAGE,14.0,EDUCATION,B,5938,10.75,0,0.29,N,14
20,17119,RENT,13.0,EDUCATION,A,5543,7.64,0,0.32,Y,4
26,41576,RENT,2.0,VENTURE,C,1789,12.62,0,0.04,N,2
28,28281,MORTGAGE,7.0,MEDICAL,D,3038,18.32,0,0.11,N,8
23,35073,MORTGAGE,7.0,EDUCATION,B,4869,10.44,1,0.14,N,10
36,30459,RENT,0.0,EDUCATION,D,4275,16.69,0,0.14,N,7
33,36014,MORTGAGE,21.0,MEDICAL,D,2221,,1,0.06,N,5
29,52650,RENT,2.0,DEBTCONSOLIDATION,D,6246,16.21,1,0.12,N,2
38,45801,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7320,5.42,1,0.16,Y,2
20,79113,OWN,6.0,EDUCATION,B,3765,11.71,0,0.05,Y,7
27,43025,MORTGAGE,0.0,EDUCATION,G,9914,23.22,1,0.23,N,2
29,15241,MORTGAGE,1.0,DEBTCONSOLIDATION,B,7136,9.03,0,0.47,N,7
22,35102,RENT,5.0,HOMEIMPROVEMENT,A,6441,7.4,0,0.18,N,2
29,32556,RENT,1.0,VENTURE,B,3464,11.38,0,0.11,N,9
21,63333,MORTGAGE,6.0,VENTURE,B,4364,10.49,0,0.07,N,4
31,12939,RENT,5.0,PERSONAL,C,8806,,1,0.68,N,5
34,29937,MORTGAGE,0.0,PERSONAL,E,1781,21.63,0,0.06,Y,7
29,15144,RENT,7.0,EDUCATION,B,1864,14.28,0,0.12,N,10
20,29199,RENT,7.0,MEDICAL,D,3694,18.97,0,0.13,N,8
21,19572,MORTGAGE,1.0,VENTURE,C,4845,14.84,0,0.25,Y,6
31,28672,RENT,4.0,HOMEIMPROVEMENT,C,4590,15.8,0,0.16,N,6
27,10140,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7082,7.73,0,0.7,N,2
20,34073,RENT,,EDUCATION,C,5820,12.99,0,0.17,Y,4
35,24669,RENT,5.0,HOMEIMPROVEMENT,D,4987,17.57,0,0.2,N,11
28,23949,RENT,4.0,DEBTCONSOLIDATION,A,3978,5.42,0,0.17,N,6
22,64384,RENT,13.0,EDUCATION,E,8705,18.9,1,0.14,N,2
33,17847,MORTGAGE,5.0,PERSONAL,B,11385,12.43,0,0.64,Y,8
23,26588,RENT,0.0,DEBTCONSOLIDATION,D,3994,16.73,0,0.15,N,6
23,23275,RENT,2.0,PERSONAL,C,6454,12.77,1,0.28,N,2
29,24561,OTHER,2.0,VENTURE,D,4103,16.11,0,0.17,N,2
38,74756,RENT,6.0,EDUCATION,A,2107,5.42,0,0.03,N,2
37,22813,RENT,14.0,EDUCATION,C,1529,14.49,0,0.07,N,2
29,16122,MORTGAGE,9.0,DEBTCONSOLIDATION,B,11194,10.37,1,0.69,N,3
30,61635,MORTGAGE,11.0,EDUCATION,B,8602,10.64,1,0.14,N,8
32,18597,RENT,3.0,EDUCATION,A,6513,7.63,1,0.35,N,2
20,9110,MORTGAGE,0.0,PERSONAL,C,9884,14.51,0,0.83,N,2
31,14654,OWN,1.0,PERSONAL,C,2805,12.22,0,0.19,Y,8
23,11096,RENT,1.0,EDUCATION,A,9167,5.42,0,0.83,N,5
29,8184,RENT,1.0,VENTURE,A,6272,6.9,0,0.77,N,9
26,18039,MORTGAGE,1.0,PERSONAL,F,3635,23.22,1,0.2,Y,6
30,21192,RENT,6.0,EDUCATION,A,979,6.0,0,0.05,N,20
28,42162,MORTGAGE,12.0,EDUCATION,B,1806,10.21,0,0.04,N,5
20,31137,RENT,0.0,HOMEIMPROVEMENT,E,16379,20.21,1,0.53,N,2
28,30366,RENT,2.0,EDUCATION,B,15990,11.19,0,0.53,N,6
31,13476,MORTGAGE,6.0,DEBTCONSOLIDATION,B,1821,10.92,0,0.14,N,4
30,35836,OTHER,1.0,DEBTCONSOLIDATION,A,1214,7.58,0,0.03,N,7
27,47343,RENT,2.0,EDUCATION,D,12235,15.64,0,0.26,N,4
37,27364,RENT,6.0,EDUCATION,C,4643,16.27,0,0.17,N,10
29,27788,MORTGAGE,,HOMEIMPROVEMENT,B,2968,10.55,0,0.11,Y,10
30,10986,OWN,11.0,EDUCATION,C,2072,16.52,0,0.19,N,3
33,39337,RENT,11.0,HOMEIMPROVEMENT,A,2060,5.42,0,0.05,Y,8
29,58656,RENT,,DEBTCONSOLIDATION,A,12248,5.42,0,0.21,N,9
22,26307,MORTGAGE,1.0,VENTURE,D,5851,,1,0.22,N,9
20,15884,RENT,0.0,PERSONAL,E,1401,,1,0.09,N,2
24,20148,RENT,2.0,PERSONAL,D,3006,17.35,0,0.15,N,7
32,17479,RENT,1.0,EDUCATION,C,14880,13.84,1,0.83,Y,2
25,18065,RENT,1.0,EDUCATION,C,6069,,0,0.34,N,3
32,31457,OWN,6.0,HOMEIMPROVEMENT,A,1848,6.97,0,0.06,Y,6
28,25686,RENT,7.0,MEDICAL,C,3118,16.94,0,0.12,N,3
35,38260,MORTGAGE,10.0,VENTURE,C,4552,13.23,0,0.12,N,5
25,27010,RENT,12.0,MEDICAL,D,9553,18.91,0,0.35,N,9
30,13694,RENT,0.0,PERSONAL,C,4587,,1,0.33,N,7
30,16724,MORTGAGE,2.0,VENTURE,B,12888,10.56,0,0.77,N,3
36,16162,OWN,1.0,HOMEIMPROVEMENT,C,5906,12.54,0,0.37,N,6
20,19879,RENT,0.0,MEDICAL,D,988,18.28,1,0.05,N,6
24,59106,RENT,15.0,MEDICAL,B,7146,,0,0.12,N,8
32,64549,OWN,0.0,PERSONAL,B,4325,10.74,0,0.07,N,2
36,34896,MORTGAGE,6.0,VENTURE,A,3449,7.82,0,0.1,N,4
29,23513,MORTGAGE,14.0,DEBTCONSOLIDATION,B,6477,11.19,0,0.28,N,5
25,10415,MORTGAGE,12.0,VENTURE,C,4129,14.89,1,0.4,Y,12
32,24859,RENT,0.0,PERSONAL,B,5658,12.77,0,0.23,N,2
32,14264,MORTGAGE,2.0,EDUCATION,D,3407,15.29,0,0.24,N,6
25,54002,RENT,0.0,DEBTCONSOLIDATION,G,3313,23.22,1,0.06,N,3
29,9105,RENT,8.0,VENTURE,A,10668,,1,0.83,N,2
34,27213,OWN,5.0,EDUCATION,C,5323,13.34,0,0.2,N,7
39,13618,RENT,2.0,MEDICAL,B,6546,11.32,0,0.48,N,3
32,21911,RENT,0.0,PERSONAL,A,3279,,0,0.15,N,9
27,31771,RENT,5.0,DEBTCONSOLIDATION,C,10351,13.7,0,0.33,N,2
27,38641,MORTGAGE,2.0,EDUCATION,B,5676,10.89,0,0.15,N,5
31,21303,MORTGAGE,0.0,PERSONAL,C,3879,14.33,0,0.18,Y,6
27,33478,MORTGAGE,8.0,PERSONAL,C,11927,12.85,1,0.36,N,5
28,15300,RENT,0.0,PERSONAL,B,3878,7.82,0,0.25,N,2
21,25211,RENT,1.0,VENTURE,A,5577,5.64,0,0.22,N,2
35,38223,MORTGAGE,6.0,VENTURE,E,2117,21.66,0,0.06,Y,7
20,26440,OWN,9.0,VENTURE,F,3171,19.12,0,0.12,N,10
25,16462,RENT,1.0,EDUCATION,B,8464,12.7,1,0.51,Y,2
28,18892,RENT,3.0,HOMEIMPROVEMENT,D,4744,16.15,0,0.25,N,2
39,38507,RENT,2.0,HOMEIMPROVEMENT,E,5242,21.28,0,0.14,N,7
25,12082,RENT,0.0,MEDICAL,A,4615,5.47,1,0.38,N,8
23,13103,MORTGAGE,5.0,VENTURE,B,4749,7.24,0,0.36,N,9
24,30664,MORTGAGE,0.0,PERSONAL,A,3367,5.71,0,0.11,Y,7
37,17300,OTHER,4.0,HOMEIMPROVEMENT,B,3535,10.8,0,0.2,Y,8
20,9905,RENT,1.0,PERSONAL,B,4000,11.58,0,0.4,N,13
21,46302,RENT,5.0,HOMEIMPROVEMENT,A,4011,5.42,0,0.09,N,3
44,12030,MORTGAGE,6.0,EDUCATION,C,6792,14.57,1,0.56,Y,10
31,19738,RENT,6.0,PERSONAL,A,6636,7.04,0,0.34,N,13
21,15666,OWN,3.0,PERSONAL,B,12361,10.07,1,0.79,N,6
27,18699,MORTGAGE,2.0,DEBTCONSOLIDATION,D,7980,17.18,1,0.43,Y,4
28,13540,RENT,0.0,MEDICAL,C,2643,14.13,0,0.2,N,3
32,32625,RENT,16.0,EDUCATION,D,3075,17.79,0,0.09,Y,2
38,23410,RENT,1.0,DEBTCONSOLIDATION,A,9427,7.3,0,0.4,N,2
30,37835,OWN,0.0,MEDICAL,C,7801,14.16,0,0.21,N,10
24,15755,RENT,13.0,HOMEIMPROVEMENT,B,10172,13.97,1,0.65,N,3
32,71193,RENT,1.0,HOMEIMPROVEMENT,B,4900,8.08,0,0.07,N,5
23,8000,RENT,9.0,HOMEIMPROVEMENT,C,4097,12.05,0,0.51,N,2
21,9211,MORTGAGE,0.0,PERSONAL,B,6246,12.64,0,0.68,N,5
20,57768,MORTGAGE,16.0,DEBTCONSOLIDATION,B,1878,,0,0.03,N,10
20,28587,MORTGAGE,,VENTURE,C,4279,,0,0.15,N,3
22,26575,MORTGAGE,0.0,EDUCATION,A,19369,7.48,0,0.73,N,13
20,27922,RENT,1.0,HOMEIMPROVEMENT,A,3900,5.42,0,0.14,Y,4
29,30156,RENT,16.0,PERSONAL,A,4861,8.49,0,0.16,Y,6
20,25974,RENT,,PERSONAL,E,4263,21.78,0,0.16,N,9
20,12948,OWN,6.0,VENTURE,G,14072,23.22,1,0.83,N,9
21,34544,MORTGAGE,5.0,VENTURE,A,2144,6.85,0,0.06,Y,9
24,31677,RENT,0.0,MEDICAL,B,7881,12.95,0,0.25,N,16
24,48321,MORTGAGE,4.0,VENTURE,B,3715,8.45,1,0.08,N,9
36,58123,RENT,4.0,DEBTCONSOLIDATION,C,3118,15.04,0,0.05,Y,6
24,26416,OWN,2.0,PERSONAL,B,1520,8.84,0,0.06,Y,9
32,11213,MORTGAGE,4.0,EDUCATION,F,16319,23.22,1,0.83,N,2
27,58389,OWN,2.0,EDUCATION,A,8155,6.81,0,0.14,Y,6
27,12581,MORTGAGE,,DEBTCONSOLIDATION,B,1941,10.95,1,0.15,Y,14
22,26525,MORTGAGE,2.0,PERSONAL,A,2035,9.47,0,0.08,N,4
27,19125,MORTGAGE,1.0,EDUCATION,B,3127,8.65,0,0.16,N,8
23,17381,MORTGAGE,1.0,DEBTCONSOLIDATION,A,6970,8.08,0,0.4,N,3
28,33535,RENT,5.0,VENTURE,A,4492,6.89,0,0.13,N,2
26,25196,RENT,0.0,PERSONAL,E,2593,20.15,0,0.1,Y,3
22,29210,MORTGAGE,12.0,DEBTCONSOLIDATION,C,4644,15.29,0,0.16,Y,12
33,14063,OWN,9.0,PERSONAL,C,11938,15.21,0,0.83,Y,7
30,20015,MORTGAGE,1.0,MEDICAL,B,7454,11.93,1,0.37,N,4
25,14425,RENT,1.0,EDUCATION,A,1387,5.69,0,0.1,N,4
28,19742,RENT,6.0,VENTURE,F,2353,23.22,0,0.12,N,4
27,20633,RENT,1.0,EDUCATION,B,4484,12.14,0,0.22,N,6
22,60740,MORTGAGE,1.0,HOMEIMPROVEMENT,C,5398,14.75,0,0.09,N,2
28,19097,RENT,2.0,MEDICAL,E,12287,20.95,1,0.64,Y,7
23,8000,RENT,7.0,EDUCATION,C,4880,,0,0.61,N,10
22,47443,RENT,5.0,HOMEIMPROVEMENT,B,7168,9.26,0,0.15,N,5
20,28200,RENT,1.0,HOMEIMPROVEMENT,B,1063,10.39,0,0.04,N,2
25,20495,RENT,4.0,MEDICAL,A,3720,,0,0.18,N,6
31,17318,MORTGAGE,15.0,MEDICAL,A,8016,7.04,0,0.46,N,2
23,13084,RENT,5.0,MEDICAL,C,18433,13.4,1,0.83,N,2
42,63954,RENT,1.0,MEDICAL,E,1924,22.71,1,0.03,N,8
33,22663,RENT,1.0,HOMEIMPROVEMENT,D,4358,17.68,0,0.19,N,2
35,8469,RENT,26.0,PERSONAL,B,1432,10.91,0,0.17,N,6
32,26377,MORTGAGE,2.0,EDUCATION,A,4261,7.43,0,0.16,N,9
38,42761,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10190,7.64,0,0.24,N,14
22,24005,MORTGAGE,4.0,DEBTCONSOLIDATION,D,9378,20.26,0,0.39,N,2
20,13414,MORTGAGE,19.0,PERSONAL,B,4749,11.68,1,0.35,N,4
25,12770,RENT,20.0,PERSONAL,B,4101,10.4,1,0.32,Y,2
31,13299,MORTGAGE,2.0,HOMEIMPROVEMENT,G,30350,23.22,1,0.83,N,7
28,50864,RENT,12.0,DEBTCONSOLIDATION,G,4219,23.22,1,0.08,N,2
29,21175,MORTGAGE,0.0,VENTURE,A,3342,10.08,0,0.16,N,14
35,8749,MORTGAGE,8.0,MEDICAL,F,3312,22.77,1,0.38,N,2
29,27208,RENT,3.0,EDUCATION,B,1757,9.6,1,0.06,N,6
32,23803,RENT,12.0,DEBTCONSOLIDATION,D,6678,18.49,1,0.28,N,8
22,17207,RENT,8.0,VENTURE,A,7734,,1,0.45,N,7
21,12566,RENT,4.0,VENTURE,A,7545,5.42,1,0.6,N,4
37,12269,RENT,0.0,DEBTCONSOLIDATION,D,8445,17.31,0,0.69,N,2
28,40040,OTHER,1.0,DEBTCONSOLIDATION,B,3235,,0,0.08,N,4
23,25238,RENT,2.0,PERSONAL,G,4375,22.85,1,0.17,N,2
23,28659,OWN,1.0,PERSONAL,B,10995,12.08,0,0.38,N,5
23,25200,OWN,4.0,EDUCATION,B,3532,9.12,0,0.14,N,7
23,26376,RENT,1.0,DEBTCONSOLIDATION,C,3313,13.7,1,0.13,Y,3
20,17024,RENT,6.0,MEDICAL,D,9851,16.29,1,0.58,N,3
20,19668,RENT,2.0,VENTURE,A,2812,8.67,0,0.14,N,2
26,41802,RENT,3.0,EDUCATION,C,2203,15.5,0,0.05,N,16
24,47955,RENT,8.0,EDUCATION,A,2354,5.42,0,0.05,N,8
34,11246,RENT,3.0,EDUCATION,A,32554,5.42,0,0.83,N,2
29,19642,RENT,8.0,DEBTCONSOLIDATION,A,9933,5.42,0,0.51,N,2
29,34947,MORTGAGE,1.0,EDUCATION,A,7587,7.64,0,0.22,N,7
23,62015,MORTGAGE,4.0,HOMEIMPROVEMENT,B,2545,,0,0.04,Y,2
26,58693,RENT,1.0,PERSONAL,C,6962,,0,0.12,N,2
29,14218,MORTGAGE,1.0,EDUCATION,B,16082,,1,0.83,N,9
31,44412,MORTGAGE,4.0,PERSONAL,A,6325,7.9,0,0.14,N,9
27,22748,RENT,6.0,EDUCATION,B,2265,8.45,0,0.1,Y,6
34,39121,RENT,4.0,VENTURE,D,7141,17.3,1,0.18,N,5
27,33980,RENT,5.0,PERSONAL,D,4392,15.56,0,0.13,N,12
32,10990,RENT,12.0,MEDICAL,C,5408,13.03,0,0.49,N,2
24,29806,MORTGAGE,10.0,PERSONAL,C,2499,13.14,0,0.08,N,3
20,38297,MORTGAGE,2.0,DEBTCONSOLIDATION,B,2882,10.32,0,0.08,N,12
29,21783,OWN,2.0,PERSONAL,B,3529,10.87,0,0.16,N,5
32,19235,RENT,5.0,HOMEIMPROVEMENT,D,2850,15.89,0,0.15,Y,7
31,9279,MORTGAGE,2.0,HOMEIMPROVEMENT,B,4715,9.95,1,0.51,N,6
30,32080,RENT,2.0,DEBTCONSOLIDATION,D,3045,18.34,0,0.09,N,17
25,24706,RENT,4.0,VENTURE,C,15455,14.01,1,0.63,N,3
22,13263,RENT,15.0,MEDICAL,B,6933,9.36,1,0.52,Y,9
31,18412,MORTGAGE,3.0,MEDICAL,E,8355,20.15,1,0.45,N,2
30,23980,MORTGAGE,7.0,HOMEIMPROVEMENT,E,4458,17.77,0,0.19,N,6
24,16199,MORTGAGE,1.0,DEBTCONSOLIDATION,B,1207,11.17,0,0.07,N,10
34,22058,MORTGAGE,8.0,MEDICAL,C,8844,14.84,1,0.4,N,9
22,8413,RENT,10.0,VENTURE,E,4551,21.21,1,0.54,N,7
24,46266,RENT,8.0,DEBTCONSOLIDATION,C,6578,14.63,0,0.14,N,9
37,22220,MORTGAGE,4.0,PERSONAL,E,4675,18.38,1,0.21,N,3
32,12032,MORTGAGE,1.0,MEDICAL,A,1034,6.15,0,0.09,N,9
25,8000,OWN,1.0,PERSONAL,E,3636,21.71,1,0.45,N,13
29,38794,RENT,0.0,EDUCATION,C,2755,13.53,0,0.07,N,3
28,29939,MORTGAGE,17.0,VENTURE,A,5683,6.87,0,0.19,N,12
20,24732,RENT,0.0,EDUCATION,A,6773,8.02,0,0.27,N,6
22,35419,RENT,10.0,PERSONAL,C,22209,16.26,1,0.63,N,7
27,35365,RENT,1.0,HOMEIMPROVEMENT,A,6813,,0,0.19,Y,2
25,24512,RENT,9.0,EDUCATION,A,3320,6.41,0,0.14,Y,2
29,19152,MORTGAGE,15.0,MEDICAL,A,3655,9.84,0,0.19,N,5
34,17510,MORTGAGE,15.0,PERSONAL,A,7051,,1,0.4,N,10
25,27764,RENT,1.0,DEBTCONSOLIDATION,A,8878,7.06,0,0.32,N,3
21,47494,RENT,1.0,EDUCATION,B,2054,11.03,0,0.04,N,2
29,20814,OWN,3.0,HOMEIMPROVEMENT,B,4133,12.36,0,0.2,N,3
25,49615,RENT,1.0,EDUCATION,B,4410,11.66,0,0.09,N,14
26,27044,RENT,2.0,EDUCATION,C,1586,14.04,0,0.06,N,9
25,27156,RENT,14.0,EDUCATION,A,8136,8.11,0,0.3,N,4
